,WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,CALI,RMED,RDEP,RHOB,GR,NPHI,PEF,DRHO,DTC,SP,BS
131,31/2-19 S,1557.1904,520154.25,6753018.0,-1533.869507,19.630010605,0.8631598353000001,0.8278385997,,177.89665222,0.5481181145,5.4155235291,0.0374433063,140.45697021,138.89517212,12.250000954
132,31/2-19 S,1557.3424,520154.21875,6753018.0,-1534.0161130000001,19.519170760999998,0.8753120899,0.8421136737,,176.68077087,0.5136950015999999,5.7988677025,0.0333939642,140.57348633,138.71604919,12.250000954
133,31/2-19 S,1557.4944,520154.1875,6753018.0,-1534.16272,19.109840393,0.9002647995999999,0.8700375557,1.904671669,175.30090332,0.4956976473,6.062664032000001,0.0340842493,139.99311829,138.3125,12.250000954
134,31/2-19 S,1557.6464,520154.15625,6753018.5,-1534.309326,18.910181045999998,0.9097866416,0.8775724769,,186.62464905,0.49704879520000006,5.6872959137,0.028692124399999998,140.0378418,138.59793091,12.250000954
135,31/2-19 S,1557.7984,520154.125,6753018.5,-1534.455933,18.816085815,0.9042047262,0.8686317801000001,,202.84338379,0.5143669248,4.796936512,0.0341624692,139.80561829,138.82398987,12.250000954
136,31/2-19 S,1557.9504,520154.09375,6753018.5,-1534.602539,18.705322266,0.899251461,0.8650349379000001,,199.13822937,0.5350567102,4.3478617668,0.045132547599999996,140.14457703,138.99786377,12.250000954
137,31/2-19 S,1558.1024,520154.0625,6753018.5,-1534.749146,18.692390442,0.8872330785,0.8566669226000001,2.062271595,190.57290649,0.5399937034000001,4.6787705421,0.0376023613,139.54937744,139.23474121,12.250000954
138,31/2-19 S,1558.2544,520154.03125,6753018.5,-1534.895752,18.556194305,0.8737186193,0.8457509279000001,,183.93341064,0.5255186558,5.3591146469,0.0302585308,137.88464355,139.45292664,12.250000954
139,31/2-19 S,1558.4064,520154.03125,6753018.5,-1535.042358,18.293727875,0.8778743148,0.8498404026,,182.33450317,0.4979729652,5.6409215927,0.0283167996,138.11842346,139.82661438,12.250000954
140,31/2-19 S,1558.5584,520154.0,6753018.5,-1535.188965,18.117408752,0.8869787455,0.8593228459000001,1.9678188562,179.1161499,0.4830637872,5.2756977081,0.0191440955,138.18579102,139.63238525,12.250000954
141,31/2-19 S,1558.7104,520153.96875,6753018.5,-1535.335571,18.001234055,0.9035897254999999,0.8755952716,2.0445263386000003,180.58477783,0.4928837121,4.8069434166,0.0170091856,137.74728394,139.91864014,12.250000954
142,31/2-19 S,1558.8624,520153.9375,6753018.5,-1535.482178,17.972082138,0.9103451371,0.8832829595,,187.4324646,0.5195425153000001,4.4379472733,0.018594488500000003,137.06710815,140.375,12.250000954
143,31/2-19 S,1559.0144,520153.90625,6753018.5,-1535.628784,18.033214569000002,0.8890669346,0.8639968634,,187.86500549,0.5409598351,4.3632540703,0.0064370078,137.08869934,140.56446838,12.250000954
144,31/2-19 S,1559.1664,520153.875,6753018.5,-1535.7753910000001,18.286441803,0.8548475504,0.8258582354,,189.20674133,0.5535908341,4.3290629387,-0.001241732,136.34617615,140.73179626,12.250000954
145,31/2-19 S,1559.3184,520153.84375,6753018.5,-1535.9219970000001,18.296966553,0.8692325354000001,0.8335918784,2.1915845871,192.27333069,0.5516556501,4.2345080375999995,-0.001199475,135.3392334,140.75869751,12.250000954
146,31/2-19 S,1559.4704,520153.8125,6753018.5,-1536.0686039999998,18.126621246,0.9188992381000001,0.8819393515999999,,188.85566711,0.5451889634,4.0359210968,-0.002450394,134.9262085,141.15010071,12.250000954
147,31/2-19 S,1559.6224,520153.78125,6753018.5,-1536.21521,18.308187485,0.9502157568999999,0.9146454334,2.20068717,187.6217041,0.5288572311,4.0189981461,-0.003092913,133.0320282,141.4375,12.250000954
148,31/2-19 S,1559.7744,520153.78125,6753018.5,-1536.361816,18.441043854,1.0073601007,0.9770076275,2.1731910706,193.3274231,0.5222378373,4.4363999367,-0.000300263,131.94430542,141.30625916,12.250000954
149,31/2-19 S,1559.9264,520153.75,6753018.5,-1536.508301,18.379840850999997,1.0514016151,1.0236638784,,197.75671387,0.5179063082,5.1687355042,0.005980314699999999,132.15087891,141.62057495,12.250000954
150,31/2-19 S,1560.0784,520153.71875,6753018.5,-1536.655029,18.331800461,1.0335165262000001,1.0022312403,,198.34600830000002,0.5079120993999999,5.9558310509000005,0.0170863513,135.11317444,142.6235199,12.250000954
151,31/2-19 S,1560.2304,520153.6875,6753018.5,-1536.801636,18.421743393,1.0044456720000001,0.9695425034,,191.90058899,0.5076653361,6.3785691261,0.0261000004,136.84944153,143.08825684,12.250000954
152,31/2-19 S,1560.3824,520153.65625,6753019.0,-1536.948242,18.624391556,1.0032330751,0.963807106,,191.11576843,0.5241314769,6.5294671059,0.0263866149,137.97555542,143.50886536,12.250000954
153,31/2-19 S,1560.5344,520153.625,6753019.0,-1537.094849,18.713853836,1.0134772062000001,0.9765839577,2.0178165436,201.16748047,0.5539517403,6.418485164600001,0.0288341194,137.81204224,144.21505737,12.250000954
154,31/2-19 S,1560.6864,520153.59375,6753019.0,-1537.241455,18.709123611,1.0433061123,1.0053083897,2.0800542831,205.37780762,0.5489086509000001,6.3520774841,0.029091863,138.02197266,144.15960693,12.250000954
155,31/2-19 S,1560.8384,520153.5625,6753019.0,-1537.387939,18.785633087,1.0829920768999999,1.0424920321,2.1099669933,201.22877502,0.5148417354,6.1475930214,0.019799212,139.13279724,144.05117798,12.250000954
156,31/2-19 S,1560.9904,520153.53125,6753019.0,-1537.534546,18.783819199,1.1138509512,1.0683240890999999,,200.57736206,0.4941960573,5.740244865399999,0.0106632542,139.08998108,144.25065613,12.250000954
157,31/2-19 S,1561.1424,520153.53125,6753019.0,-1537.6811519999999,18.575405121,1.1311737299,1.0737141370999999,,198.53726196,0.4945118129,5.4617042542,0.012604724599999999,137.98565674,144.09793091,12.250000954
158,31/2-19 S,1561.2944,520153.5,6753019.0,-1537.827759,18.375841141,1.1274362803,1.0647141933,2.0342638493000003,194.49391174,0.5100236535,5.3425912857,0.018833071,136.97277832,144.33908081,12.250000954
159,31/2-19 S,1561.4464,520153.46875,6753019.0,-1537.974487,18.460927963,1.1144685745,1.0513265133,,189.12919617,0.5126559138,5.4905052185,0.0224721786,136.66169739,143.94308472,12.250000954
160,31/2-19 S,1561.5984,520153.4375,6753019.0,-1538.1210939999999,18.318698883,1.0979698895999999,1.0274902581999998,,191.09861755,0.5169802904,5.76861763,0.027566142400000004,136.3510437,143.29544067,12.250000954
161,31/2-19 S,1561.7504,520153.40625,6753019.0,-1538.2677,18.016717911,1.0830606221999999,1.0099613667,1.8921606541,191.33317566,0.5262543559,6.122918128999999,0.0262165349,136.55265808,143.11613464,12.250000954
162,31/2-19 S,1561.9024,520153.375,6753019.0,-1538.4141849999999,17.783102036,1.0819954872,1.0126973391,1.8493574858000001,190.66481018,0.5317325592000001,6.4464201927,0.021175591299999998,136.9203949,143.09284973,12.250000954
163,31/2-19 S,1562.0544,520153.34375,6753019.0,-1538.560791,17.559867859,1.0961674451999999,1.0266762972,1.8561580181,178.19824219,0.5186944604,6.6190700531,0.0178291332,135.92662048,142.36613464,12.250000954
164,31/2-19 S,1562.2064,520153.3125,6753019.0,-1538.7073970000001,17.221065521,1.1186126471,1.0499991179000001,,165.55915833,0.4961873889,6.5107331276,0.0158795267,134.77493286,142.0846405,12.250000954
165,31/2-19 S,1562.3584,520153.28125,6753019.0,-1538.8540039999998,16.795404434,1.1464377642,1.0750479698,,162.86062622,0.48874253030000003,6.2287287712,0.0130740153,132.39797974,141.48408508,12.250000954
166,31/2-19 S,1562.5104,520153.25,6753019.0,-1539.000732,16.042507172,1.1613705158,1.0856333970999998,,156.82249451,0.5050458908,5.7872462273,0.014405248700000001,129.63708496,140.89091492,12.250000954
167,31/2-19 S,1562.6624,520153.25,6753019.0,-1539.147339,15.779064177999999,1.1361739634999999,1.0615952015,,150.50064087,0.522654295,5.2756204605,0.0205401573,130.79487609999998,140.76623535,12.250000954
168,31/2-19 S,1562.8144,520153.21875,6753019.0,-1539.293823,15.854923247999999,1.1358801126,1.060513854,,143.95977783,0.5227172971,4.8211007118,0.0190440938,133.39888,140.43487549,12.250000954
169,31/2-19 S,1562.9664,520153.1875,6753019.0,-1539.44043,15.539273262,1.1382929087,1.0595616102,,149.28901672,0.5074915886,4.4253544807,0.0136433067,134.18511963,139.81758118,12.250000954
170,31/2-19 S,1563.1184,520153.15625,6753019.5,-1539.587036,15.430458069,1.0916346312,1.0187858343,,148.8215332,0.505781889,4.2117552757,0.017715748400000002,134.38882446,139.45472717,12.250000954
171,31/2-19 S,1563.2704,520153.125,6753019.5,-1539.733643,15.291847229000002,1.0938289165000001,1.0251984596,,148.38623047,0.5002163053,4.0737905502,0.0219737533,133.01519775,139.03788757,12.250000954
172,31/2-19 S,1563.4224,520153.09375,6753019.5,-1539.880249,15.105617523,1.0945585966,1.0237727165000001,,152.79620361,0.5075380802,4.1186127663,0.0118435696,132.61378479,138.41519165,12.250000954
173,31/2-19 S,1563.5744,520153.0625,6753019.5,-1540.026855,15.077251434,1.070792079,1.0047503709999999,,153.82670593,0.5075433254,4.1912937164,0.0105692912,131.86279297,137.93208313,12.250000954
174,31/2-19 S,1563.7264,520153.03125,6753019.5,-1540.173462,14.924670219000001,1.09339118,1.033567667,,148.08502197,0.5203359723,4.2374405861,0.012313123799999999,130.73509216,137.19094849,12.250000954
175,31/2-19 S,1563.8784,520153.0,6753019.5,-1540.320068,14.724700927999999,1.1207191944,1.0599881411,,140.82795715,0.5176330805,4.2457141876,0.0092611555,130.32472229,136.91978455,12.250000954
176,31/2-19 S,1564.0304,520153.0,6753019.5,-1540.466675,14.606622695999999,1.1394172907,1.079279542,,143.37425232,0.5098535419,4.1529998779,0.005315748,130.66949463,136.16584778,12.250000954
177,31/2-19 S,1564.1824,520152.96875,6753019.5,-1540.6132810000001,14.647602080999999,1.1686582565,1.1036524773,,150.29980469,0.4844855666,3.9743256569,0.0041401573,131.12477112,135.91011047,12.250000954
178,31/2-19 S,1564.3344,520152.9375,6753019.5,-1540.759888,14.811189651,1.1859942675,1.1233270168,,150.90589905,0.4627900422,3.8119714260000004,-0.001237795,131.27139282,135.37203979,12.250000954
179,31/2-19 S,1564.4864,520152.90625,6753019.5,-1540.9064939999998,14.880829811,1.1665968895,1.0942236185,,149.64979553,0.4537795186,3.7001235485,-0.005754331,131.07763672,135.08267212,12.250000954
180,31/2-19 S,1564.6384,520152.875,6753019.5,-1541.053101,14.728293419000002,1.1238976717,1.0394414663,,147.30570984,0.4593984187,3.6154410839,-0.009273491,129.81944275,135.0,12.250000954
181,31/2-19 S,1564.7904,520152.84375,6753019.5,-1541.199707,14.693500519,1.1408332586,1.0587333441,,139.72190857,0.46086665990000003,3.5959999561,-0.010933333,128.18881226,134.91667175,12.250000954
182,31/2-19 S,1564.9424,520152.8125,6753019.5,-1541.346313,14.655971527,1.1622086763,1.0776236057,,142.16139221,0.4542818964,3.7445511818,-0.008948032,127.96527863,134.77067566,12.250000954
183,31/2-19 S,1565.0944,520152.78125,6753019.5,-1541.49292,14.573314667,1.1376824379000001,1.0514477491,,146.26382446,0.4408475161,3.9632756710000003,-0.00457664,127.87448119999999,134.97654724,12.250000954
184,31/2-19 S,1565.2464,520152.75,6753019.5,-1541.639526,14.561728477,1.1611238718,1.0809512138,,142.38674927,0.4555467069,4.1534805298,-0.002583989,128.13908386,135.14976501,12.250000954
185,31/2-19 S,1565.3984,520152.75,6753019.5,-1541.786133,14.531020164000001,1.1690819262999999,1.0925079584000001,,135.47601318,0.4657315016,4.2425885201,0.0007724409,128.49771118,134.79232788,12.250000954
186,31/2-19 S,1565.5504,520152.71875,6753019.5,-1541.932739,14.474326134000002,1.1112394333,1.0348832607,,131.66018677,0.48216718439999995,4.249177932699999,0.0041556428000000005,128.75630188,134.99015808,12.250000954
187,31/2-19 S,1565.7024,520152.6875,6753020.0,-1542.079346,14.587053299,1.121966958,1.0465912819,,119.44466399999999,0.464789778,4.3613996506,0.0020154857000000003,130.98718262,135.28166199,12.250000954
188,31/2-19 S,1565.8544,520152.65625,6753020.0,-1542.225952,14.753709792999999,1.1440771818000002,1.0671267509,,120.16349792,0.45201811189999996,4.5855674744,0.0009708661000000001,133.92861938,135.06840515,12.250000954
189,31/2-19 S,1566.0064,520152.625,6753020.0,-1542.372559,14.570735931,1.1329060793,1.0464992523,2.2171916962,122.35488129,0.437853545,4.7054824829,0.0026128609,134.32612609999998,135.41026306,12.250000954
190,31/2-19 S,1566.1584,520152.59375,6753020.0,-1542.519165,14.489526749000001,1.1325612068000002,1.0502645969,2.2323012352,126.15155029,0.4465984404,4.4579005241,-0.001222835,135.45379639,134.9375,12.250000954
191,31/2-19 S,1566.3104,520152.5625,6753020.0,-1542.6657710000002,14.560129166,1.1279267073,1.04945755,,144.64584351,0.44405514,4.0863008499,-0.006737796,134.84465027,135.09104919,12.250000954
192,31/2-19 S,1566.4624,520152.53125,6753020.0,-1542.8123779999999,14.59235096,1.1141399145,1.0344611406,,150.45120239,0.4511564374,3.9410977363999997,-0.006586614,133.58460999,135.13304138,12.250000954
193,31/2-19 S,1566.6144,520152.5,6753020.0,-1542.958862,14.586483955,1.075185895,0.9919821024,,152.47666931,0.45618399979999996,3.9524755477999998,-0.0057677169999999995,131.57162476,134.39976501,12.250000954
194,31/2-19 S,1566.7664,520152.5,6753020.0,-1543.1054689999999,14.759917259000002,1.0398488045,0.9549496174,,151.37382507,0.47337874770000005,3.9118425846,-0.009328346999999999,129.60679626,134.25639343,12.250000954
195,31/2-19 S,1566.9184,520152.46875,6753020.0,-1543.252075,14.598920822,1.0538929701000002,0.9682929516,,151.01654053,0.48512020710000003,3.8521568775,-0.011274541,129.8993988,134.16207886,12.250000954
196,31/2-19 S,1567.0704,520152.4375,6753020.0,-1543.398804,14.339292526,1.0658340454000002,0.9809983969,,140.88496399,0.4859076142,3.9444613456999997,-0.011459317,130.32800293,134.26837158,12.250000954
197,31/2-19 S,1567.2224,520152.40625,6753020.0,-1543.54541,14.178861617999999,1.0953228473999999,1.0124102831,2.3197882175,126.09546661,0.4763684869,4.0311784744,-0.009287402,130.17506409,134.22145081,12.250000954
198,31/2-19 S,1567.3744,520152.375,6753020.0,-1543.692017,14.027564049,1.1537690163,1.070636034,,122.25021362,0.4700614214,4.0521001816,-0.01013517,130.46591187,134.01805115,12.250000954
199,31/2-19 S,1567.5264,520152.34375,6753020.0,-1543.838501,14.045396805,1.157577157,1.0766099691,,122.05657196,0.4622115493,3.8495185375,-0.01115643,128.64422607,134.25918579,12.250000954
200,31/2-19 S,1567.6784,520152.3125,6753020.0,-1543.985107,14.08523941,1.1577566862,1.0824472904,,122.91317749,0.4502251744,3.9401621819,-0.008864567,127.64134216,134.90945435,12.250000954
201,31/2-19 S,1567.8304,520152.28125,6753020.0,-1544.131714,14.081966399999999,1.1246743202,1.0420105457,,122.14420319,0.43099367619999995,4.2510247231000005,-0.005882152,126.48248291,135.29495239,12.250000954
202,31/2-19 S,1567.9824,520152.25,6753020.0,-1544.27832,14.128416061,1.1133671998999999,1.0280792713,2.3691539764,123.08348083,0.4284377992,4.7618632317000005,-0.004939895,127.49550629,135.00656128,12.250000954
203,31/2-19 S,1568.1344,520152.21875,6753020.0,-1544.425049,14.141341209,1.1351952553,1.0515779257,,122.87468719,0.4436818659,5.039961338,-0.004643307,128.16099548,134.89173889,12.250000954
204,31/2-19 S,1568.2864,520152.21875,6753020.0,-1544.571655,14.216068267999999,1.1674010754000002,1.086566925,2.2517886162000003,126.48533629999999,0.4650551081,5.3092336655,0.0008548556,130.08409119,136.28411865,12.250000954
205,31/2-19 S,1568.4384,520152.1875,6753020.5,-1544.71814,14.376340866,1.1683832406999999,1.0939236879,,129.82505798,0.4680705965,5.366830349,0.0016648293,131.25297546,136.20603943,12.250000954
206,31/2-19 S,1568.5904,520152.15625,6753020.5,-1544.8647460000002,14.497749329000001,1.1550377607,1.0787220001,2.1875181198,131.8371582,0.47289213539999997,5.129806518600001,0.0009519685,133.86721802,135.73326111,12.250000954
207,31/2-19 S,1568.7424,520152.125,6753020.5,-1545.0113529999999,14.345767975,1.1291209459,1.0558927059,2.2006957531,134.90689087,0.4847323,4.4795284271,0.0005566929,133.82754517,136.00230408,12.250000954
208,31/2-19 S,1568.8944,520152.09375,6753020.5,-1545.157959,14.261484145999999,1.0963808298,1.0348322392,,133.65713501,0.5011732578,4.0543317795,0.0011288713000000001,133.43643188,136.95701599,12.250000954
209,31/2-19 S,1569.0464,520152.0625,6753020.5,-1545.3045650000001,14.224279404,1.0446708202,0.9811614156,,133.56567383,0.4761992097,3.9453001022000005,-0.0006905510000000001,132.53411865,137.12254333,12.250000954
210,31/2-19 S,1569.1984,520152.03125,6753020.5,-1545.451172,14.296020508,1.0336951017,0.9778952598999999,,132.23449707,0.4462469816,4.094250679,0.0016427821,130.86143494,137.08218384,12.250000954
211,31/2-19 S,1569.3504,520152.0,6753020.5,-1545.5979,14.371804237000001,1.0407217740999999,0.9837538004,,134.85392761,0.43574461340000004,4.1706600189,0.0012818897,128.7381134,137.62730408,12.250000954
212,31/2-19 S,1569.5024,520151.96875,6753020.5,-1545.744385,14.335567474000001,1.0503795147,0.9836141467,,135.55963135,0.45812991259999997,4.1251387595999995,0.0023244095999999997,129.14039612,137.8110199,12.250000954
213,31/2-19 S,1569.6544,520151.96875,6753020.5,-1545.890991,14.371024132,1.0866839886,1.0227612256999998,2.263572216,136.80348206,0.4809698164,4.0065507889,0.0017010499,127.37316895,137.35908508,12.250000954
214,31/2-19 S,1569.8064,520151.9375,6753020.5,-1546.0375980000001,14.361227035999999,1.1090955734,1.0416345595999998,,139.82244873,0.4934873879,4.0488576889,-0.000166142,128.88793945,137.73376465,12.250000954
215,31/2-19 S,1569.9584,520151.90625,6753020.5,-1546.184204,14.333090782000001,1.1195496321,1.0477999449,,141.52868652,0.5127212405,4.1018848419,-0.002346457,127.71332549999998,137.72244263,12.250000954
216,31/2-19 S,1570.1104,520151.875,6753020.5,-1546.330811,14.365187645,1.1143832207,1.0417013168,,140.88227844,0.5079716444,4.1372475624,-0.001834121,125.85590363,137.05380249,12.250000954
217,31/2-19 S,1570.2624,520151.84375,6753020.5,-1546.477417,14.43512249,1.1070892811,1.0415459871,,137.57572937,0.4962976575,4.1644320488,0.0036362205,120.04958344,136.4524231,12.250000954
218,31/2-19 S,1570.4144,520151.8125,6753020.5,-1546.624023,14.538685799000001,1.0682677031,1.0034252405,,135.99969482,0.4742031693,4.2286734581,0.011541731699999998,119.28075409,136.44094849,12.250000954
219,31/2-19 S,1570.5664,520151.78125,6753020.5,-1546.77063,14.530312537999999,1.0667351484,1.0045605898,,136.00054932,0.4522842467,4.4123320580000005,0.012864304699999999,120.12352753,136.35220337,12.250000954
220,31/2-19 S,1570.7184,520151.75,6753020.5,-1546.917236,14.566249847,1.1045335531,1.0417207479000001,,133.89987183,0.43265905979999997,4.4117937088,0.018656430800000002,122.99843597,136.60089111,12.250000954
221,31/2-19 S,1570.8704,520151.71875,6753020.5,-1547.063843,14.718617439,1.1235890388,1.0698181391,,139.87208557,0.4289771616,4.3504652977,0.0275866147,125.70357513,136.14123535,12.250000954
